Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HY,AY,HR,AR,B365H,B365D,B365A,HFR19,AFR19,STR,WS_HFORM,WS_AFORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,13/08/17,Man United,West Ham,4,0,H,1,0,H,M Atkinson,22,9,6,1,2,2,0,0,1.3,5.75,12,0.65,0.48,2.03,7.68,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,12/08/17,West Brom,Bournemouth,1,0,H,1,0,H,R Madley,16,9,6,2,3,1,0,0,2.4,3.3,3.3,0.36,0.47,0.81,7.03,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,12/08/17,Watford,Liverpool,3,3,D,2,1,H,A Taylor,9,14,4,5,0,3,0,0,6,4.2,1.62,0.32,0.7,0.16,6.69,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,12/08/17,Southampton,Swansea,0,0,D,0,0,D,M Jones,29,4,2,0,2,1,0,0,1.62,4,6.5,0.46,0.47,1.86,6.83,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,12/08/17,Everton,Stoke,1,0,H,1,0,H,N Swarbrick,9,9,4,1,1,1,0,0,1.7,3.8,5.75,0.54,0.43,1.24,6.99,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,12/08/17,Crystal Palace,Huddersfield,0,3,A,0,2,A,J Moss,14,8,4,6,1,3,0,0,1.83,3.6,5,0.39,0.5,1.0,6.54,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,12/08/17,Chelsea,Burnley,2,3,A,0,3,A,C Pawson,19,10,6,5,3,3,2,0,1.25,6.5,15,0.81,0.36,3.5,6.40,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,12/08/17,Brighton,Man City,0,2,A,0,0,D,M Oliver,6,14,2,4,0,2,0,0,11,5.5,1.33,0.5,0.72,1.0,6.31,6.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,11/08/17,Arsenal,Leicester,4,3,H,2,2,D,M Dean,27,6,10,3,0,1,0,0,1.53,4.5,6.5,0.69,0.47,5.54,7.31,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Watford,Man City,0,5,A,0,4,A,J Moss,6,15,3,9,1,0,0,0,11,6,1.3,0.34,0.7,0.16,5.89,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Swansea,West Brom,2,1,H,0,1,A,M Dean,12,16,2,5,1,1,0,0,2.1,3.5,3.75,0.44,0.38,0.87,6.92,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Southampton,Stoke,0,1,A,0,0,D,L Probert,14,14,6,3,2,4,0,0,1.8,3.8,4.75,0.49,0.39,1.03,6.48,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Man United,Crystal Palace,2,0,H,2,0,H,A Taylor,9,6,2,1,2,0,0,0,2.5,3.3,3.1,0.63,0.42,11.35,7.19,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Liverpool,Middlesbrough,3,0,H,1,0,H,M Atkinson,25,9,10,3,0,1,0,0,1.14,9,23,0.68,0.27,2.55,7.27,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Leicester,Bournemouth,1,1,D,0,1,A,l Mason,21,10,5,4,4,1,0,0,2,3.6,4,0.47,0.47,0.42,6.92,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Hull,Tottenham,1,7,A,0,3,A,A Marriner,10,19,4,14,0,0,0,0,7,4.75,1.5,0.35,0.8,0.16,6.02,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Chelsea,Sunderland,5,1,H,1,1,D,N Swarbrick,28,7,8,3,1,1,0,0,1.14,9,23,0.8,0.26,2.54,7.42,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Burnley,West Ham,1,2,A,1,1,D,R Madley,9,14,1,4,2,2,0,0,2.45,3.5,3,0.38,0.45,0.18,6.38,6.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,21/05/17,Arsenal,Everton,3,1,H,2,0,H,M Oliver,17,22,9,7,2,4,1,0,1.45,5,7.5,0.67,0.57,1.58,7.13,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,18/05/17,Leicester,Tottenham,1,6,A,0,2,A,M Oliver,12,26,5,12,3,1,0,0,4.5,3.8,1.85,0.5,0.78,0.93,6.10,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,17/05/17,Southampton,Man United,0,0,D,0,0,D,M Dean,17,11,6,1,2,1,0,0,2.75,3.3,2.8,0.48,0.64,0.59,6.70,6.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,16/05/17,Man City,West Brom,3,1,H,2,0,H,C Pawson,21,5,10,2,1,2,0,0,1.14,9,23,0.69,0.4,32.26,7.28,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,16/05/17,Arsenal,Sunderland,2,0,H,0,0,D,R East,36,6,13,2,4,2,0,0,1.09,13,29,0.66,0.28,4.55,7.37,6.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,15/05/17,Chelsea,Watford,4,3,H,2,1,H,L Mason,24,9,9,3,2,4,0,1,1.25,6.75,13,0.79,0.36,3.67,7.05,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,14/05/17,West Ham,Liverpool,0,4,A,0,1,A,N Swarbrick,10,26,3,11,2,0,0,0,5.25,4,1.7,0.47,0.67,1.14,6.09,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,14/05/17,Tottenham,Man United,2,1,H,1,0,H,J Moss,14,8,7,2,1,2,0,0,1.73,3.9,5.25,0.77,0.67,0.57,6.88,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,14/05/17,Crystal Palace,Hull,4,0,H,2,0,H,M Atkinson,12,9,4,0,3,5,0,0,2.1,3.6,3.75,0.39,0.37,0.73,7.37,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,13/05/17,Sunderland,Swansea,0,2,A,0,2,A,A Marriner,13,3,4,3,4,0,0,0,4.2,3.8,1.91,0.29,0.41,0.75,6.26,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,13/05/17,Stoke,Arsenal,1,4,A,0,1,A,M Dean,10,10,4,6,1,2,0,0,4.75,4.1,1.75,0.42,0.64,0.4,6.22,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,13/05/17,Middlesbrough,Southampton,1,2,A,0,1,A,A Taylor,14,14,3,4,3,0,0,0,4,3.6,2,0.29,0.46,0.5,6.51,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,13/05/17,Man City,Leicester,2,1,H,2,1,H,R Madley,17,9,5,4,3,3,0,0,1.25,7,12,0.67,0.53,0.59,6.87,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,13/05/17,Bournemouth,Burnley,2,1,H,1,0,H,L Probert,18,14,6,3,0,1,0,0,1.91,3.75,4.2,0.45,0.4,0.5,6.97,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,12/05/17,West Brom,Chelsea,0,1,A,0,0,D,M Oliver,7,24,2,5,3,0,0,0,10,5.25,1.36,0.42,0.78,0.45,6.58,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,12/05/17,Everton,Watford,1,0,H,0,0,D,K Friend,15,14,6,2,0,3,0,0,1.5,4.5,7.5,0.55,0.38,0.95,7.19,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,10/05/17,Southampton,Arsenal,0,2,A,0,0,D,J Moss,14,11,3,4,1,2,0,0,3.6,3.8,2.05,0.48,0.62,0.73,6.37,7.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,08/05/17,Chelsea,Middlesbrough,3,0,H,2,0,H,C Pawson,21,2,7,1,0,2,0,0,1.17,9,19,0.76,0.3,8.17,7.40,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,07/05/17,Liverpool,Southampton,0,0,D,0,0,D,R Madley,17,4,8,0,1,3,0,0,1.62,4.2,6,0.67,0.48,1.07,6.85,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,07/05/17,Arsenal,Man United,2,0,H,0,0,D,A Marriner,9,10,4,4,1,0,0,0,1.91,3.7,4.33,0.59,0.71,0.59,7.11,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,06/05/17,Swansea,Everton,1,0,H,1,0,H,M Atkinson,9,8,4,2,0,0,0,0,2.8,3.5,2.63,0.37,0.58,0.92,7.09,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,06/05/17,Man City,Crystal Palace,5,0,H,1,0,H,M Oliver,26,5,12,2,1,3,0,0,1.29,6.5,11,0.65,0.41,6.72,7.97,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,06/05/17,Leicester,Watford,3,0,H,1,0,H,R East,11,14,5,7,0,0,0,0,1.57,4.2,6.5,0.51,0.41,1.44,7.44,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,06/05/17,Hull,Sunderland,0,2,A,0,0,D,N Swarbrick,16,12,6,5,3,1,0,0,1.44,4.75,8,0.39,0.26,0.83,6.26,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,06/05/17,Burnley,West Brom,2,2,D,0,0,D,M Jones,14,11,4,3,1,3,0,0,2.25,3.3,3.6,0.39,0.42,0.2,6.63,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,06/05/17,Bournemouth,Stoke,2,2,D,0,1,A,P Tierney,12,14,2,3,2,0,0,0,2.25,3.6,3.3,0.45,0.41,0.69,6.57,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,05/05/17,West Ham,Tottenham,1,0,H,0,0,D,A Taylor,13,11,5,5,4,2,0,0,8.5,5.25,1.4,0.44,0.81,0.6,6.94,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,01/05/17,Watford,Liverpool,0,1,A,0,1,A,C Pawson,9,12,2,8,3,1,0,0,5.75,4.5,1.5,0.43,0.66,0.24,6.63,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,30/04/17,Tottenham,Arsenal,2,0,H,0,0,D,M Oliver,20,12,11,4,1,3,0,0,1.85,3.75,4,0.8,0.63,0.99,7.23,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,30/04/17,Middlesbrough,Man City,2,2,D,1,0,H,K Friend,14,22,6,4,4,4,0,0,13,5.25,1.25,0.29,0.66,0.82,6.79,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,30/04/17,Man United,Swansea,1,1,D,1,0,H,N Swarbrick,12,12,6,4,2,2,0,0,1.36,4.75,8,0.72,0.37,1.78,6.70,6.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,30/04/17,Everton,Chelsea,0,3,A,0,0,D,J Moss,12,11,4,5,3,4,0,0,3.5,3.6,2,0.61,0.75,0.51,6.22,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,29/04/17,West Brom,Leicester,0,1,A,0,1,A,M Clattenburg,16,6,4,1,2,2,0,0,2.4,3.5,2.75,0.44,0.48,1.17,6.55,7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,29/04/17,Sunderland,Bournemouth,0,1,A,0,0,D,S Attwell,17,15,5,7,3,2,0,0,3,3.4,2.3,0.27,0.41,1.35,6.81,7.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,29/04/17,Stoke,West Ham,0,0,D,0,0,D,L Probert,19,12,4,4,1,0,0,0,2,3.5,3.6,0.41,0.44,1.59,6.91,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,29/04/17,Southampton,Hull,0,0,D,0,0,D,M Dean,11,9,2,1,0,3,0,0,1.6,3.75,5.75,0.48,0.39,2.36,6.68,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
